Similarity,Accumulative proportion
0.60169,0.099147826
0.601692,0.099156522
0.601698,0.09916087
0.601703,0.099165217
0.601704,0.099173913
0.601707,0.099178261
0.601708,0.099182609
0.601709,0.099191304
0.60171,0.099195652
0.601713,0.0992
0.601714,0.099204348
0.601723,0.099208696
0.601725,0.099213043
0.601726,0.099217391
0.601729,0.099226087
0.60173,0.099230435
0.601733,0.09923913
0.601734,0.099247826
0.601736,0.099252174
0.601738,0.099256522
0.601742,0.09926087
0.601756,0.099265217
0.601757,0.099269565
0.60176,0.099273913
0.601761,0.099278261
0.601763,0.099282609
0.60177,0.099286957
0.601777,0.099291304
0.601778,0.099295652
0.60178,0.0993
0.601783,0.099304348
0.601785,0.099308696
0.601786,0.099321739
0.601787,0.099326087
0.601792,0.099334783
0.601793,0.09933913
0.601796,0.099343478
0.601799,0.099347826
0.60181,0.099352174
0.601813,0.099356522
0.601816,0.09936087
0.60182,0.099365217
0.601821,0.099369565
0.601824,0.099373913
0.601828,0.099386957
0.601829,0.099391304
0.60183,0.099395652
0.601831,0.0994
0.601832,0.099408696
0.601835,0.099417391
0.60184,0.099421739
0.601843,0.099426087
0.601844,0.099430435
0.601848,0.099434783
0.601849,0.09943913
0.601851,0.099443478
0.601852,0.099456522
0.601855,0.099465217
0.601856,0.099469565
0.601862,0.099473913
0.60187,0.099478261
0.601874,0.099486957
0.601876,0.099491304
0.601877,0.099495652
0.601882,0.0995
0.601884,0.099508696
0.601889,0.099513043
0.60189,0.099521739
0.601891,0.099526087
0.601894,0.099530435
0.601901,0.099534783
0.601902,0.09953913
0.601908,0.099543478
0.601909,0.09956087
0.601911,0.099573913
0.601912,0.099582609
0.601913,0.099586957
0.601914,0.099591304
0.601917,0.099595652
0.601919,0.099604348
0.60192,0.099608696
0.601927,0.099613043
0.601933,0.099617391
0.601937,0.099621739
0.601939,0.099626087
0.60194,0.099630435
0.601941,0.099634783
0.601942,0.09963913
0.601943,0.099647826
0.601944,0.099652174
0.601945,0.099656522
0.601946,0.099665217
0.601951,0.099669565
0.601954,0.099673913
0.601958,0.099682609
0.601964,0.099686957
0.601966,0.099691304
0.60197,0.0997
0.601972,0.099704348
0.601973,0.099713043
0.601977,0.099717391
0.601979,0.099721739
0.60198,0.099726087
0.601982,0.099730435
0.601984,0.099734783
0.601986,0.09973913
0.601987,0.099743478
0.601988,0.099747826
0.601989,0.099752174
0.60199,0.099765217
0.601999,0.099769565
0.602002,0.099773913
0.602005,0.099778261
0.602006,0.099786957
0.602009,0.099795652
0.602012,0.099804348
0.602014,0.099808696
0.602018,0.099813043
0.602019,0.099817391
0.602023,0.099821739
0.602024,0.099826087
0.602025,0.099830435
0.602026,0.099834783
0.602029,0.09983913
0.602032,0.099843478
0.602033,0.099847826
0.602035,0.099852174
0.602036,0.09986087
0.60204,0.099865217
0.602041,0.099873913
0.602042,0.099878261
0.602046,0.099886957
0.602047,0.099891304
0.60205,0.099895652
0.602052,0.0999
0.602054,0.099904348
0.602055,0.099908696
0.602056,0.099913043
0.60206,0.099917391
0.602063,0.099926087
0.602066,0.099930435
0.602067,0.099934783
0.602069,0.09993913
0.60207,0.099943478
0.602073,0.099952174
0.602078,0.099956522
0.602079,0.09996087
0.602082,0.099973913
0.602083,0.099978261
0.602084,0.099986957
0.602087,0.099991304
0.602089,0.1
0.60209,0.100004348
0.602091,0.100008696
0.602092,0.100013043
0.602094,0.100017391
0.602095,0.100026087
0.602096,0.100034783
0.602098,0.10003913
0.602099,0.100047826
0.602101,0.100056522
0.602103,0.10006087
0.602105,0.100069565
0.602108,0.100073913
0.602113,0.100078261
0.602116,0.100082609
0.602117,0.100086957
0.602119,0.100091304
0.602122,0.1001
0.602126,0.100104348
0.60213,0.100108696
0.602131,0.100113043
0.602132,0.100117391
0.602133,0.100121739
0.602139,0.100126087
0.602142,0.100130435
0.602143,0.100134783
0.602144,0.10013913
0.602146,0.100143478
0.602148,0.100147826
0.602153,0.100152174
0.602157,0.100156522
0.602162,0.10016087
0.602163,0.100173913
0.602164,0.100178261
0.602166,0.100182609
0.602167,0.100186957
0.602168,0.100191304
0.60217,0.100195652
0.602171,0.100208696
0.602172,0.100213043
0.602174,0.100217391
0.602175,0.100226087
0.602176,0.100230435
0.602177,0.100234783
0.602179,0.10023913
0.602184,0.100243478
0.602188,0.100247826
0.602189,0.100256522
0.60219,0.10026087
0.602191,0.100265217
0.602193,0.100269565
0.602196,0.100278261
0.602199,0.100282609
0.6022,0.100291304
0.602203,0.100295652
0.602206,0.100304348
0.60221,0.100308696
0.602212,0.100313043
0.602213,0.100317391
0.602215,0.100321739
0.602218,0.100326087
0.602222,0.100330435
0.602224,0.10033913
0.602229,0.100347826
0.60223,0.100352174
0.602231,0.100356522
0.602232,0.10036087
0.602235,0.100365217
0.602236,0.100373913
0.602237,0.100378261
0.602243,0.100382609
0.602246,0.100395652
0.602248,0.1004
0.602251,0.100404348
0.602261,0.100408696
0.602268,0.100413043
0.602269,0.100421739
0.60227,0.100426087
0.602272,0.100430435
0.602273,0.100434783
0.602276,0.10043913
0.60228,0.100443478
0.602282,0.100447826
0.602283,0.100452174
0.602285,0.100456522
0.602289,0.10046087
0.602291,0.100465217
0.602292,0.100469565
0.602293,0.100478261
0.6023,0.100482609
0.602301,0.100486957
0.602305,0.100491304
0.602308,0.100495652
0.602309,0.100504348
0.602312,0.100508696
0.602316,0.100513043
0.602323,0.100517391
0.602325,0.100521739
0.602331,0.100526087
0.602336,0.100530435
0.602337,0.10053913
0.602339,0.100543478
0.602341,0.100552174
0.602342,0.10056087
0.602344,0.100565217
0.602346,0.100569565
0.602347,0.100573913
0.602348,0.100578261
0.602349,0.100586957
0.602353,0.100591304
0.602358,0.100608696
0.60236,0.100617391
0.602361,0.100621739
0.602364,0.100626087
0.602366,0.100634783
0.602367,0.10063913
0.602369,0.100643478
0.60237,0.100652174
0.602372,0.100656522
0.602374,0.10066087
0.602375,0.100665217
0.602381,0.100673913
0.602382,0.100678261
0.602383,0.100686957
0.602387,0.100691304
0.602391,0.1007
0.602393,0.100704348
0.602394,0.100708696
0.602395,0.100717391
0.602403,0.100726087
0.602404,0.100730435
0.602405,0.100734783
0.602409,0.10073913
0.602411,0.100747826
0.602414,0.100752174
0.602415,0.100756522
0.60242,0.10076087
0.602422,0.100769565
0.602424,0.100773913
0.602425,0.100782609
0.602429,0.1008
0.602431,0.100808696
0.602434,0.100813043
0.602435,0.100817391
0.60244,0.100821739
0.602442,0.100826087
0.602446,0.100830435
0.602447,0.100834783
0.602448,0.10083913
0.602451,0.100843478
0.602455,0.100852174
0.602459,0.100856522
0.602464,0.10086087
0.602465,0.100865217
0.602467,0.100869565
0.602469,0.100873913
0.60247,0.100878261
0.602472,0.100882609
0.602475,0.100886957
0.602476,0.100891304
0.602479,0.100895652
0.602482,0.100904348
0.602483,0.100908696
0.602487,0.100913043
0.602488,0.100921739
0.602493,0.100926087
0.602494,0.100930435
0.602501,0.100934783
0.602502,0.10093913
0.602503,0.100943478
0.602506,0.100947826
0.602517,0.100952174
0.602522,0.10096087
0.602523,0.100965217
0.602524,0.100969565
0.602526,0.100973913
0.602534,0.100978261
0.602537,0.100982609
0.602539,0.100986957
0.602542,0.100995652
0.602543,0.101
0.602545,0.101004348
0.602546,0.101008696
0.602551,0.101013043
0.602552,0.101017391
0.602553,0.101021739
0.602554,0.101030435
0.602555,0.10103913
0.602569,0.101043478
0.60257,0.101047826
0.602572,0.101052174
0.602573,0.101056522
0.602576,0.10106087
0.602577,0.101073913
0.602578,0.101078261
0.602583,0.101082609
0.602585,0.101086957
0.602586,0.101091304
0.602587,0.101095652
0.602588,0.1011
0.602592,0.101104348
0.602593,0.101113043
0.602595,0.101121739
0.602598,0.101126087
0.602604,0.101130435
0.602608,0.101134783
0.60261,0.101143478
0.602624,0.101147826
0.602625,0.101152174
0.602627,0.101156522
0.602636,0.10116087
0.602638,0.101169565
0.602639,0.101178261
0.602647,0.101182609
0.602648,0.101186957
0.60265,0.101195652
0.602653,0.101204348
0.602655,0.101208696
0.602657,0.101213043
0.602658,0.101217391
0.602661,0.101221739
0.602664,0.101226087
0.602667,0.101230435
0.602669,0.101234783
0.60267,0.10123913
0.602671,0.101243478
0.602672,0.101247826
0.602675,0.101252174
0.602677,0.101256522
0.602678,0.10126087
0.602679,0.101265217
0.602684,0.101269565
0.602686,0.101273913
0.602687,0.101278261
0.602688,0.101282609
0.60269,0.101286957
0.602691,0.101291304
0.602694,0.101295652
0.602696,0.101304348
0.602698,0.101308696
0.602702,0.101313043
0.602703,0.101317391
0.602706,0.101321739
0.602708,0.101334783
0.60271,0.10133913
0.602711,0.101347826
0.602712,0.101356522
0.602715,0.10136087
0.602716,0.101369565
0.602717,0.101373913
0.602723,0.101378261
0.602724,0.101382609
0.602726,0.101386957
0.602727,0.101391304
0.602729,0.101395652
0.60273,0.1014
0.602733,0.101404348
0.602739,0.101408696
0.602741,0.101413043
0.602745,0.101417391
0.60275,0.101421739
0.602751,0.101430435
0.602753,0.10143913
0.602755,0.101443478
0.602759,0.101447826
0.602764,0.101452174
0.602765,0.101456522
0.602769,0.10146087
0.60277,0.101465217
0.602772,0.101469565
0.602775,0.101482609
0.602776,0.101486957
0.602777,0.101491304
0.60278,0.101495652
0.602782,0.101504348
0.602783,0.101508696
0.602787,0.101517391
0.602791,0.101521739
0.602792,0.101526087
0.602794,0.101534783
0.602797,0.10153913
0.602798,0.101547826
0.602799,0.101552174
0.6028,0.10156087
0.602802,0.101565217
0.602804,0.101569565
0.602805,0.101573913
0.602806,0.101578261
0.602807,0.101582609
0.602811,0.101591304
0.602812,0.1016
0.602815,0.101604348
0.602818,0.101617391
0.602826,0.101621739
0.602829,0.101626087
0.60283,0.101630435
0.602831,0.101634783
0.602833,0.10163913
0.602834,0.101643478
0.602837,0.101647826
0.602838,0.101652174
0.602839,0.101656522
0.60284,0.101665217
0.602844,0.101669565
0.602846,0.101673913
0.602851,0.101678261
0.602852,0.101682609
0.602854,0.101691304
0.602857,0.1017
0.602858,0.101708696
0.602862,0.101713043
0.602864,0.101721739
0.602865,0.101734783
0.602868,0.101743478
0.602874,0.101747826
0.602876,0.101752174
0.602879,0.101756522
0.602881,0.10176087
0.602882,0.101765217
0.602883,0.101769565
0.602887,0.101773913
0.602889,0.101778261
0.60289,0.101786957
0.602892,0.101795652
0.602893,0.1018
0.602894,0.101804348
0.602896,0.101808696
0.602904,0.101813043
0.602908,0.101817391
0.602912,0.101821739
0.602917,0.101826087
0.602918,0.101830435
0.602919,0.10183913
0.60292,0.101843478
0.602921,0.101847826
0.602922,0.101852174
0.602927,0.101856522
0.602928,0.10186087
0.602929,0.101865217
0.602931,0.101869565
0.602934,0.101873913
0.602937,0.101878261
0.602938,0.101886957
0.602939,0.101891304
0.60294,0.101895652
0.602944,0.1019
0.602946,0.101908696
0.602947,0.101913043
0.602948,0.101917391
0.60295,0.101921739
0.60296,0.101930435
0.602961,0.10193913
0.602962,0.101943478
0.602965,0.101952174
0.602969,0.101956522
0.602974,0.101965217
0.602975,0.101969565
0.602978,0.101973913
0.602979,0.101978261
0.602982,0.101982609
0.602984,0.101991304
0.602985,0.101995652
0.602986,0.102004348
0.60299,0.102013043
0.602993,0.102017391
0.602996,0.102021739
0.602999,0.102026087
0.603001,0.102030435
0.603003,0.102034783
0.603007,0.10203913
0.603009,0.102043478
0.60301,0.102047826
0.603014,0.102056522
0.603016,0.10206087
0.603018,0.102065217
0.603019,0.102078261
0.603021,0.102082609
0.603027,0.102091304
0.603029,0.102095652
0.60303,0.102104348
0.603036,0.102108696
0.603038,0.102113043
0.603039,0.102117391
0.60304,0.102126087
0.603043,0.102130435
0.603044,0.102134783
0.603046,0.102143478
0.603048,0.102147826
0.603049,0.102152174
0.603052,0.10216087
0.603053,0.102169565
0.603055,0.102173913
0.603058,0.102186957
0.603062,0.102191304
0.603064,0.102195652
0.603066,0.102204348
0.60307,0.102208696
0.603073,0.102213043
0.603074,0.102217391
0.603079,0.102221739
0.603082,0.102226087
0.603085,0.102230435
0.603093,0.10223913
0.603096,0.102247826
0.603097,0.10226087
0.603098,0.102265217
0.603103,0.102273913
0.603104,0.102278261
0.603106,0.102286957
0.603119,0.102291304
0.603121,0.102295652
0.603123,0.1023
0.603126,0.102304348
0.603128,0.102308696
0.603129,0.102313043
0.603132,0.102317391
0.603134,0.102321739
0.603137,0.102326087
0.603139,0.102330435
0.60314,0.102334783
0.603141,0.10233913
0.603148,0.102343478
0.603154,0.102347826
0.603159,0.102356522
0.60316,0.10236087
0.603161,0.102365217
0.603164,0.102369565
0.603165,0.102373913
0.603168,0.102378261
0.603169,0.102382609
0.60317,0.102391304
0.603172,0.102395652
0.603174,0.102404348
0.603175,0.102413043
0.603177,0.102421739
0.603179,0.102430435
0.603182,0.10243913
0.603183,0.102443478
0.603186,0.102447826
0.603188,0.102452174
0.603193,0.102456522
0.603195,0.102465217
0.603196,0.102478261
0.603197,0.102482609
0.603201,0.102486957
0.603202,0.102491304
0.603204,0.102495652
0.603208,0.1025
0.603212,0.102504348
0.603217,0.102517391
0.603218,0.102521739
0.603221,0.102526087
0.603225,0.102530435
0.603228,0.10253913
0.603229,0.102543478
0.603232,0.102552174
0.603233,0.10256087
0.603234,0.102565217
0.603239,0.102573913
0.60324,0.102578261
0.603244,0.102582609
0.603245,0.102586957
0.603248,0.102591304
0.603253,0.102595652
0.603254,0.1026
0.603257,0.102604348
0.603259,0.102608696
0.60326,0.102613043
0.603261,0.102617391
0.603262,0.102621739
0.603263,0.102626087
0.603264,0.102630435
0.603265,0.102634783
0.603267,0.102643478
0.603268,0.102647826
0.603271,0.102652174
0.603272,0.102656522
0.603273,0.102665217
0.603274,0.102669565
0.603275,0.102673913
0.603276,0.102678261
0.603277,0.102682609
0.603278,0.102686957
0.60328,0.102691304
0.603281,0.1027
0.603283,0.102708696
0.603285,0.102713043
0.603292,0.102717391
0.603293,0.102726087
0.603296,0.102730435
0.603298,0.102734783
0.603302,0.10273913
0.603313,0.102743478
0.603315,0.102747826
0.603316,0.10276087
0.603318,0.102769565
0.603319,0.102773913
0.60332,0.102778261
0.603323,0.102782609
0.603326,0.102791304
0.603328,0.102795652
0.603331,0.1028
0.603333,0.102808696
0.603335,0.102813043
0.603337,0.102817391
0.603338,0.102821739
0.603341,0.102826087
0.603345,0.102830435
0.603349,0.102834783
0.603351,0.10283913
0.603352,0.102852174
0.603357,0.102856522
0.603358,0.10286087
0.603359,0.102865217
0.603364,0.102869565
0.603365,0.102873913
0.603366,0.102882609
0.603367,0.102886957
0.603369,0.102891304
0.60337,0.1029
0.603371,0.102904348
0.603373,0.102908696
0.603378,0.102913043
0.60338,0.102917391
0.603388,0.102921739
0.60339,0.102926087
0.603393,0.102934783
0.603394,0.102943478
0.603395,0.102947826
0.603396,0.102952174
0.603398,0.102956522
0.603399,0.102969565
0.603401,0.102973913
0.603403,0.102978261
0.603406,0.102986957
0.603407,0.102991304
0.603408,0.102995652
0.603409,0.103
0.603414,0.103004348
0.603415,0.103008696
0.603418,0.103013043
0.60342,0.103017391
0.603424,0.103021739
0.603426,0.103026087
0.603427,0.103030435
0.60343,0.10303913
0.603433,0.103047826
0.603435,0.103052174
0.603436,0.103056522
0.603437,0.10306087
0.603438,0.103065217
0.603441,0.103069565
0.603442,0.103078261
0.603444,0.103082609
0.603446,0.103091304
0.603449,0.1031
0.603452,0.103104348
0.603454,0.103108696
0.603459,0.103113043
0.60346,0.103117391
0.603462,0.103121739
0.603464,0.103126087
0.603466,0.103134783
0.603467,0.10313913
0.603471,0.103143478
0.603473,0.103147826
0.603478,0.103156522
0.603481,0.10316087
0.603484,0.103165217
0.603487,0.103173913
0.603491,0.103178261
0.603492,0.103182609
0.603495,0.103191304
0.603496,0.1032
0.6035,0.103204348
0.603505,0.103213043
0.603517,0.103217391
0.603519,0.103221739
0.60352,0.103226087
0.603526,0.103230435
0.603528,0.103234783
0.603529,0.10323913
0.60353,0.103243478
0.603531,0.103247826
0.603532,0.103252174
0.603533,0.103256522
0.603534,0.10326087
0.603535,0.103265217
0.603538,0.103269565
0.60354,0.103273913
0.603541,0.103278261
0.603543,0.103286957
0.603545,0.103291304
0.603546,0.103295652
0.603547,0.103304348
0.603553,0.103313043
0.603555,0.103326087
0.603556,0.103330435
0.603559,0.103334783
0.603561,0.103343478
0.603563,0.103347826
0.603567,0.103352174
0.603569,0.103356522
0.603572,0.10336087
0.603575,0.103369565
0.603581,0.103373913
0.603585,0.103382609
0.603586,0.103386957
0.603587,0.103391304
0.60359,0.103395652
0.603591,0.1034
0.603594,0.103404348
0.6036,0.103408696
0.603604,0.103413043
0.603609,0.103417391
0.603613,0.103421739
0.603618,0.103430435
0.603619,0.10343913
0.60362,0.103443478
0.603623,0.103447826
0.603636,0.103452174
0.603641,0.103456522
0.603642,0.10346087
0.603643,0.103465217
0.603644,0.103469565
0.60365,0.103478261
0.603651,0.103486957
0.603652,0.103491304
0.603654,0.1035
0.603658,0.103504348
0.60366,0.103508696
0.603661,0.103513043
0.603662,0.103517391
0.603664,0.103521739
0.603667,0.103526087
0.603668,0.103530435
0.603671,0.10353913
0.603677,0.103543478
0.603678,0.103547826
0.603688,0.103552174
0.603689,0.10356087
0.60369,0.103565217
0.603692,0.103573913
0.603693,0.103582609
0.603694,0.103586957
0.603695,0.103591304
0.603696,0.103595652
0.603698,0.1036
0.6037,0.103604348
0.603701,0.103608696
0.603702,0.103621739
0.603707,0.103626087
0.603708,0.103630435
0.603712,0.103634783
0.603713,0.10363913
0.603715,0.103647826
0.603719,0.103652174
