,PC1,PC2,Type
S_2202.Stool389,-0.34474162,-0.043963772,Gut
S_2202.Stool145,-0.34597882,-0.051091841,Gut
S_2202.Stool215,-0.234233678,-0.067073801,Gut
S_2202.Stool48,-0.189415373,-0.08798859,Gut
S_2202.Stool38,-0.249696301,-0.045329077,Gut
S_2202.Stool34,-0.225426756,-0.070998965,Gut
S_2202.Stool39,-0.232878156,-0.067000142,Gut
S_2202.Stool392,-0.311390333,-0.013232484,Gut
S_2202.Stool135,-0.281216743,-0.04344635,Gut
S_2202.Stool14,-0.331894055,-0.051053655,Gut
S_2202.Stool431,-0.311628843,-0.017720989,Gut
S_2202.Stool30,-0.172535062,-0.09105488,Gut
S_2202.Stool165,-0.337874374,-0.029257648,Gut
S_2202.Stool175,-0.231300765,-0.073846176,Gut
S_2202.Stool160,-0.32535547,-0.044563851,Gut
S_2202.Stool509,-0.340286657,-0.042971104,Gut
S_2202.Stool501,-0.352579006,-0.052123449,Gut
S_2202.Stool528,-0.317795845,-0.0533669,Gut
S_2202.Stool515,-0.336143063,-0.04559278,Gut
S_2202.Stool527,-0.310091862,-0.054371618,Gut
S_2202.Stool132,-0.289407383,-0.043678175,Gut
S_2202.Stool405,-0.333487228,-0.045010129,Gut
S_2202.Stool349,-0.288763525,-0.045100786,Gut
S_2202.Stool456,-0.3189977,-0.026732031,Gut
S_2202.Stool472,-0.333560725,-0.031682633,Gut
S_2202.Stool520,-0.31557855,-0.046899497,Gut
S_2202.Stool535,-0.328820769,-0.049323033,Gut
S_2202.Stool536,-0.301730649,-0.023549531,Gut
S_2202.Stool370,-0.28996758,-0.053307278,Gut
S_2202.Stool87,-0.262614811,-0.060756079,Gut
S_2202.Stool68,-0.289144836,-0.053783622,Gut
S_2202.Stool67,-0.269158386,-0.056746781,Gut
S_2202.Stool403,-0.315675344,-0.021068341,Gut
S_2202.Stool547,-0.177561422,-0.051223756,Gut
S_2202.Stool524,-0.34913858,-0.054706137,Gut
S_2202.Stool45,-0.191199481,-0.067263289,Gut
S_2202.Stool166,-0.343117786,-0.057430854,Gut
S_2202.Stool519,-0.347797079,-0.048236643,Gut
S_2202.Stool489,-0.28719118,-0.003546767,Gut
S_2202.Stool514,-0.308617172,-0.015891694,Gut
S_2202.Stool500,-0.341879214,-0.048076815,Gut
S_2202.Stool158,-0.353589689,-0.050545052,Gut
S_2202.Stool108,-0.268746996,-0.016115609,Gut
S_2202.Stool111,-0.210939899,-0.005320537,Gut
S_2202.Stool356,-0.290851737,-0.041192018,Gut
S_2202.Stool159,-0.347512063,-0.054613981,Gut
S_2202.Stool98,-0.309003664,-0.044299167,Gut
S_2202.Stool161,-0.280704557,-0.052266325,Gut
S_2202.Stool114,-0.286106631,-0.052074825,Gut
S_2202.Stool73,-0.340257352,-0.041844665,Gut
S_2202.Stool5,-0.252502992,-0.050394377,Gut
S_2202.Stool43,-0.201822772,-0.036747973,Gut
S_2202.Stool66,-0.203425449,-0.06917366,Gut
S_2202.Stool44,-0.272978716,-0.031372449,Gut
S_2202.Stool190,-0.239262593,-0.063584248,Gut
S_2202.Stool8,-0.241057208,-0.070183302,Gut
S_2202.Stool79,-0.327933509,-0.049812975,Gut
S_2202.Stool12,-0.297079909,-0.021419426,Gut
S_2202.Stool221,-0.268378087,-0.053944688,Gut
S_2202.Stool126,-0.329357878,-0.049768325,Gut
S_2202.Stool89,-0.291864632,-0.017467287,Gut
S_2202.Stool177,-0.272247887,-0.04000528,Gut
S_2202.Stool62,-0.281176004,-0.042347806,Gut
S_2202.Stool246,-0.161592823,-0.045518421,Gut
S_2202.Stool238,-0.32929046,-0.050930659,Gut
S_2202.Stool80,-0.158355387,-0.088231775,Gut
S_2202.Stool6,-0.273400649,-0.03863869,Gut
S_2202.Stool110,-0.295630853,0.010454086,Gut
S_2202.Stool27,-0.297907923,-0.049310574,Gut
S_2202.Stool104,-0.265609243,-0.052054921,Gut
S_2202.Stool213,-0.222193396,-0.071569822,Gut
S_2202.Stool156,-0.326117901,-0.054753991,Gut
S_2202.Stool81,-0.32050072,0.027429404,Gut
S_2202.Stool136,-0.237587383,-0.069392808,Gut
S_2202.Stool16,-0.259167232,-0.053767364,Gut
S_2202.Stool96,-0.340884881,-0.050484386,Gut
S_2202.Stool137,-0.262997898,-0.049817121,Gut
S_2202.Stool239,-0.263610104,-0.069280499,Gut
S_2202.Stool124,-0.242014912,-0.040529845,Gut
S_2202.Stool1,-0.276909719,-0.051202351,Gut
S_2202.Stool21,-0.133442122,-0.071350629,Gut
S_2202.Stool200,-0.323316751,-0.05206608,Gut
S_2202.Stool328,-0.230765537,-0.070122955,Gut
S_2202.Stool511,-0.335297184,-0.044725529,Gut
S_2202.Stool504,-0.339861086,-0.048398352,Gut
S_2202.Stool329,-0.270565217,-0.05335522,Gut
S_2202.Stool487,-0.26692203,0.026549178,Gut
S_2202.Stool319,-0.264265915,-0.06064145,Gut
S_2202.Stool533,-0.322192424,-0.050779561,Gut
S_2202.Stool294,-0.291610873,-0.052329468,Gut
S_2202.Stool321,-0.252179004,-0.047393371,Gut
S_2202.Stool289,-0.347714094,-0.03551206,Gut
S_2202.Stool541,-0.220663896,-0.050231713,Gut
S_2202.Stool496,-0.345707975,-0.039688302,Gut
S_2202.Stool362,-0.203768231,-0.044154561,Gut
S_2202.Stool318,-0.264029145,-0.068344079,Gut
S_2202.Stool532,-0.346925789,-0.044886093,Gut
S_2202.Stool82,-0.211037098,-0.035622995,Gut
S_2202.Stool540,-0.213551553,-0.051066739,Gut
S_2202.Stool302,-0.216910099,-0.047400756,Gut
S_2202.Stool353,-0.281005809,-0.043985354,Gut
S_2202.Stool355,-0.266516988,-0.056218595,Gut
S_2202.Stool308,-0.16325194,-0.077015482,Gut
S_2202.Stool324,-0.311083102,-0.037306768,Gut
S_2202.Stool330,-0.257358674,-0.038417188,Gut
S_2202.Stool497,-0.314263282,-0.034333906,Gut
S_2202.Stool299,-0.313144909,-0.036089028,Gut
S_2202.Stool69,-0.355984868,-0.05647469,Gut
S_2202.Stool491,-0.335795845,-0.046320049,Gut
S_2202.Stool521,-0.318180829,-0.048897741,Gut
S_2202.Stool429,-0.340897784,-0.047222306,Gut
S_2202.Stool344,-0.346178676,-0.055419831,Gut
S_2202.Stool296,-0.292121215,-0.0581031,Gut
S_2202.Stool358,-0.326757065,-0.05170894,Gut
S_2202.Stool352,-0.136991283,-0.093215379,Gut
S_2202.Stool378,-0.245059504,-0.04588193,Gut
S_2202.Stool293,-0.271761863,-0.047225604,Gut
S_2202.Stool286,-0.247515587,-0.043519591,Gut
S_2202.Stool325,-0.280616067,-0.02594727,Gut
S_2202.Stool348,-0.320014555,-0.039446518,Gut
S_2202.Stool376,-0.319248847,-0.039317835,Gut
S_2202.Stool327,-0.339754493,-0.048841328,Gut
S_2202.Stool488,-0.304257086,0.009765006,Gut
S_2202.Stool480,-0.355981439,-0.062616518,Gut
S_2202.Stool326,-0.300891859,-0.035902047,Gut
S_2202.Stool354,-0.287311351,-0.032790387,Gut
S_2202.Stool505,-0.348513216,-0.046439506,Gut
S_2202.Stool394,-0.334455546,-0.032324052,Gut
S_2202.Stool492,-0.343057338,-0.046139351,Gut
S_2202.Stool383,-0.321153991,-0.027881312,Gut
S_2202.Stool347,-0.317718295,-0.036330039,Gut
S_2202.Stool486,-0.272977445,0.021802214,Gut
S_2202.Stool298,-0.305222312,-0.045931854,Gut
S_2202.Stool395,-0.334741333,-0.031909682,Gut
S_2202.Stool444,-0.297700508,-0.015671836,Gut
S_2202.Stool512,-0.200721928,0.024034973,Gut
S_2202.Stool138,0.254204373,-0.031726348,Gut
S_2202.Stool430,-0.343590478,-0.042964104,Gut
S_2202.Stool285,-0.225039371,-0.022670461,Gut
S_2202.Stool443,-0.275842828,-0.00568263,Gut
S_2202.Stool459,-0.350427703,-0.043604276,Gut
S_2202.Stool345,-0.317524951,-0.041010804,Gut
S_2202.Stool428,-0.338877352,-0.039519227,Gut
S_2202.Stool341,-0.340160227,-0.050640629,Gut
S_2202.Stool447,-0.339413472,-0.037402085,Gut
S_2202.Stool404,-0.351560091,-0.03994693,Gut
S_2202.Stool343,-0.325258589,-0.037384411,Gut
S_2202.Stool449,-0.218202365,0.001784906,Gut
S_2202.Stool442,-0.324027649,-0.031153444,Gut
S_2202.Stool412,-0.331589018,-0.034463086,Gut
S_2202.Stool340,-0.316528486,-0.036160662,Gut
S_2202.Stool455,-0.227308099,-0.028513451,Gut
S_2202.Stool446,-0.217496567,0.01155295,Gut
S_2202.Stool441,0.234070277,-0.02178109,Gut
S_2202.Stool454,0.206027565,-0.001093084,Gut
S_2202.Stool452,0.230562749,-0.021186417,Gut
S_2202.Stool516,-0.346580081,-0.053360351,Gut
S_2202.Stool4,0.245295561,-0.012460733,Gut
S_2202.Stool92,0.231684233,-0.027950352,Gut
S_2202.Stool384,0.249457728,-0.034296496,Gut
S_2202.Stool453,0.231306335,-0.017312206,Gut
S_101.240,-0.156986882,0.055093484,Gut
S_101.297,-0.247675851,0.001845145,Gut
S_101.Mother,-0.208289036,-0.077499054,Gut
S_101.85,-0.236958516,-0.04831428,Gut
S_101.92,-0.062386231,0.066419977,Gut
S_101.55,-0.195407923,0.027508241,Gut
S_101.64,-0.161019174,0.039518533,Gut
S_101.63,-0.240169221,-0.048853373,Gut
S_101.441,-0.050407939,0.040189281,Gut
S_101.23,-0.032524492,0.123489707,Gut
S_101.31,-0.242707757,-0.0453909,Gut
S_101.16,-0.0086497,0.183939206,Gut
S_101.146,-0.176222595,0.024060829,Gut
S_101.57,-0.109730207,0.033126511,Gut
S_101.33,-0.046586337,0.079207803,Gut
S_101.10,0.01064062,0.102353482,Gut
S_101.413,-0.107113034,0.236483892,Gut
S_101.141,-0.127258937,0.020327835,Gut
S_101.98,0.032562622,0.166856433,Gut
S_101.161,-0.14358832,0.065060769,Gut
S_101.128,-0.135689346,-0.028597969,Gut
S_101.70,-0.200981613,-0.008339761,Gut
S_101.58,-0.095889016,0.035184571,Gut
S_101.48,-0.075972805,0.077083139,Gut
S_101.118,-0.155948608,0.008927756,Gut
S_101.173,-0.28797348,0.029950165,Gut
S_101.432,0.102764793,0.135837652,Gut
S_101.139,-0.069763661,0.095701689,Gut
S_101.27,-0.047625623,0.105893657,Gut
S_101.84,-0.231391265,-0.019281698,Gut
S_101.6,-0.135403091,0.060745262,Gut
S_101.77,-0.206218781,-0.008375249,Gut
S_101.195,-0.266226242,-0.021663862,Gut
S_101.252,-0.253744105,0.004024872,Gut
S_101.168,-0.24439277,-0.026401925,Gut
S_101.831,-0.32265933,-0.039341308,Gut
S_101.838,-0.330731836,-0.026839688,Gut
S_101.468,-0.307360485,0.01245543,Gut
S_101.112,-0.29760407,-0.007211894,Gut
S_101.745,-0.285985664,-0.011635206,Gut
S_101.539,-0.287717527,-0.032522115,Gut
S_101.623,-0.297231744,0.015651837,Gut
S_101.244,-0.254298936,0.03463436,Gut
S_101.133,-0.10980097,-0.029849554,Gut
S_101.265,-0.158330209,0.058095936,Gut
S_101.294,-0.295844905,-0.013041098,Gut
S_101.371,-0.157348379,0.018746039,Gut
S_101.172,-0.25263461,0.056970206,Gut
S_101.206,-0.219756076,-0.018046057,Gut
S_101.280,-0.258401089,0.053334734,Gut
S_101.273,-0.276087011,-0.003272563,Gut
S_101.134,-0.106035674,-0.011465747,Gut
S_101.469,-0.322977524,-0.007464395,Gut
S_101.454,-0.296826139,-0.008603028,Gut
S_101.100,0.112712586,0.225710836,Gut
S_101.14,-0.057663531,0.200023712,Gut
S_101.Meconium.16S,-0.074435884,0.2122522,Gut
S_101.202,-0.124748241,0.200411409,Gut
S_101.4,-0.022340344,0.244601624,Gut
S_101.5,-0.043761343,0.245899115,Gut
S_626.Capybara,-0.239703801,0.029262078,Gut
S_626.Kroo3,-0.206896821,0.004040882,Gut
S_626.Horse1,-0.121066411,0.049020587,Gut
S_626.Callimicos,-0.253179729,0.001197122,Gut
S_626.VWPig,-0.257465158,0.008930782,Gut
S_626.Saki,-0.269573413,-0.015090731,Gut
S_626.Chimp1,-0.236015531,-0.015259423,Gut
S_626.Urial2,-0.226022328,-0.014703074,Gut
S_626.Orang1,-0.225803131,-0.019573307,Gut
S_626.GorillaSTL,-0.274476754,0.004766892,Gut
S_626.BaboonSTL,-0.256215485,-0.003272074,Gut
S_626.HyraxSD,-0.226126399,0.013655238,Gut
S_626.BigHornSD,-0.214521873,0.001314499,Gut
S_626.AfElphSD3,-0.221288525,0.019390606,Gut
S_626.ZebraSTL1,-0.20083674,0.105069635,Gut
S_626.RTLemur,-0.233318739,-0.022317551,Gut
S_626.HyraxSTL,-0.255561577,0.0082025,Gut
S_626.Armadillo,-0.152486311,-0.064673875,Gut
S_626.Okapi2,-0.224091275,0.01084375,Gut
S_626.Giraffe2,-0.180215193,-0.001910245,Gut
S_626.Chimp2,-0.226461341,-0.019250517,Gut
S_626.Gazelle3,-0.216539251,-0.000499734,Gut
S_626.Okapi1,-0.208667778,-0.013187661,Gut
S_626.Lion1,-0.189488326,-0.020620698,Gut
S_626.BaboonW,-0.172188196,-0.032863991,Gut
S_626.Lion2,-0.258593469,0.015622053,Gut
S_626.Colobus,-0.187105188,-0.014341138,Gut
S_626.Hyena2,-0.150795985,-0.054571029,Gut
S_626.PolarBr2,-0.009686868,0.048477268,Gut
S_626.SpgbkW,-0.11810554,-0.013581471,Gut
S_626.BlackRhino1,-0.246360814,0.020816686,Gut
S_626.BlackLemur,-0.216342933,0.102483817,Gut
S_626.Echidna,0.012150209,0.182852776,Gut
S_626.Squirrel,-0.093102367,0.200371563,Gut
S_626.BigHornW3,0.077255464,0.037124251,Gut
S_626.SpecBr2,-0.048646712,0.219173107,Gut
S_626.Rabbit,-0.156617071,-0.037685797,Gut
S_626.BushDog1,-0.196336371,-0.040396354,Gut
S_626.BlackBr2,-0.040699997,0.242408671,Gut
S_1192.4g,0.238120593,-0.009463616,Gut
S_1192.1g,0.062405796,0.03129811,Gut
S_1192.5g,0.229232159,0.002460817,Gut
S_1192.6g.r,-0.044387001,-0.039175352,Gut
S_1192.12g.r,0.188147968,0.001679641,Gut
S_1192.2g,0.241678871,-0.015692104,Gut
S_1192.3g,0.227074895,-0.010039615,Gut
S_1192.11g.r,0.209103571,-0.042129821,Gut
S_1192.10g.r,0.205658409,-0.039986099,Gut
S_1192.1g.r,-0.049247587,-0.106139127,Gut
S_1192.9g.r,0.214987912,-0.033290728,Gut
S_2260.SA13009.AMO12mic.9,0.22987887,-0.037538255,Gut
S_2260.SA13009.RobS12mic.1,0.200635874,-0.011870997,Gut
S_2260.SA13009.RobS12mic.17,0.253564454,-0.02544746,Gut
S_2260.SA13009.CRE12mic.13,0.222711523,-0.036833574,Gut
S_2260.SA13009.BlkS12mic.13,0.200119802,-0.010018532,Gut
S_2260.SA13009.ROB12mic.11,-0.104518098,-0.020968213,Gut
S_2260.SA13009.ROB12mic.5,0.255151393,-0.005851741,Gut
S_2260.SA13009.Blk12mic.16,0.215949542,0.000497732,Gut
S_2260.SA13009.RobS12mic.13,0.214811879,0.023427264,Gut
S_2260.SA13009.ROB12mic.3,0.250004383,-0.026144786,Gut
S_2260.SA13009.AMO12mic.18,0.224351477,-0.020302207,Gut
S_2260.SA13009.ROB12mic.12,0.099913527,0.107257263,Gut
S_2260.SA13009.BlkS12mic.15,0.267482284,-0.016640836,Gut
S_2260.SA13009.Ced12mic.1,0.188268636,0.04852359,Gut
S_2260.SA13009.MUS12mic.12,0.217172925,0.00194802,Gut
S_2260.SA13009.BlkS12mic.3,0.158915166,0.025464796,Gut
S_2260.SA13009.MUS12mic.19,0.103512748,0.012228088,Gut
S_2260.SA13009.Blk12mic.17,0.229800292,0.015490202,Gut
S_2260.SA13009.AMO12mic.3,0.208184976,-0.029072823,Gut
S_2260.SA13009.Blk12mic.1,0.205661961,-0.002399683,Gut
S_2260.SA13009.ROB12mic.18,0.003431138,-0.013516247,Gut
S_2260.SA13009.MUS12mic.1,0.078973551,-0.020492753,Gut
S_2260.SA13009.MUS12mic.15,0.133065185,0.006113221,Gut
S_2260.SA13009.ROB12mic.8,0.213999682,-0.015157626,Gut
S_2260.SA13009.MUS12mic.13,0.164543662,-0.021707192,Gut
S_2260.SA13009.BlkS12mic.7,0.250059638,-0.019023162,Gut
S_2260.SA13009.ROB12mic.13,0.194726694,-0.019267304,Gut
S_2260.SA13009.CRE12mic.8,0.253229409,-0.031768293,Gut
S_2260.SA13009.MUS12mic.16,0.149696594,-0.010916161,Gut
S_2260.SA13009.LMu12mic.5,0.153375804,-0.011917871,Gut
S_2260.SA13009.Blk12mic.9,0.261081394,-0.046656823,Gut
S_2260.SA13009.Blk12mic.13,0.247440569,-0.044294888,Gut
S_2260.SA13009.ROB12mic.15,0.188577059,-0.021482219,Gut
S_2260.SA13009.SAY12mic.14,0.204837502,-0.007965655,Gut
S_2260.SA13009.CRE12mic.11,0.243982055,-0.021954787,Gut
S_2260.SA13009.ROB12mic.6,0.252211455,-0.017723681,Gut
S_2260.SA13009.MUS12mic.17,0.06464866,-0.002480967,Gut
S_2260.SA13009.LMu12mic.18,0.258868777,-0.038139459,Gut
S_2260.SA13009.Blk12mic.6,0.146565436,-0.053905034,Gut
S_2260.SA13009.ROB12mic.17,0.217479591,-0.012757446,Gut
S_2260.SA13009.RobS12mic.2,0.229145203,-0.012013101,Gut
S_2260.SA13009.Blk12mic.18,0.235249713,0.012957243,Gut
S_2260.SA13009.Blk12mic.11,0.253475702,-0.011518683,Gut
S_2260.SA13009.LMu12mic.3,0.236736017,-0.006084732,Gut
S_2260.SA13009.ROB12mic.14,-0.113255594,-0.013652796,Gut
S_2260.SA13009.Blk12mic.10,0.200420237,-0.015197343,Gut
S_2260.SA13009.Blk12mic.2,0.241960951,-0.047979701,Gut
S_2260.SA13009.SAY12mic.5,0.222546889,-0.035701254,Gut
S_2260.SA13009.SAY12mic.8,0.240779358,-0.032438681,Gut
S_2260.SA13009.MUS12mic.10,0.196290353,-0.026299839,Gut
S_2260.SA13009.MUS12mic.3,0.218189797,-0.026065722,Gut
S_2260.SA13009.AMO12mic.17,0.093563251,-0.02473526,Gut
S_2260.SA13009.BlkS12mic.16,0.264224578,-0.016408678,Gut
S_2260.SA13009.CRE12mic.4,0.207464189,-0.002889873,Gut
S_2260.SA13009.ROB12mic.19,0.07978573,-0.022517629,Gut
S_2260.SA13009.BlkS12mic.6,0.185731869,-0.009758775,Gut
S_2260.SA13009.LMu12mic.10,0.239347923,0.014496109,Gut
S_2260.SA13009.BlkS12mic.17,-0.08123561,0.03301075,Gut
S_2260.SA13009.SAY12mic.1,0.195090943,0.036328998,Gut
S_2260.SA13009.LMu12mic.16,0.251251449,0.02653882,Gut
S_2260.SA13009.AMO12mic.16,0.207287541,-0.027922723,Gut
S_2260.SA13009.ROB12mic.7,0.231724195,-0.034327136,Gut
S_2260.SA13009.ROB12mic.1,0.217906152,-0.023417671,Gut
S_2260.SA13009.CRE12mic.3,0.211886873,-0.027445454,Gut
S_2260.SA13009.BlkS12mic.9,0.239235264,-0.026709019,Gut
S_2260.SA13009.LMu12mic.13,0.228203012,-0.00036674,Gut
S_2260.SA13009.LMu12mic.11,-0.099519374,-0.013024971,Gut
S_2260.SA13009.Blk12mic.14,0.249312704,-0.0058537,Gut
S_2260.SA13009.LMu12mic.7,0.119740504,0.078679271,Gut
S_2260.SA13009.LMu12mic.15,0.176485291,0.071629152,Gut
S_2260.SA13009.AMO12mic.1,0.207104785,-0.028619753,Gut
S_2260.SA13009.LMu12mic.17,-0.166465999,-0.022983816,Gut
S_2260.SA13009.LMu12mic.2,0.195761653,-0.021493502,Gut
S_2260.SA13009.ROB12mic.16,0.189417917,0.061335131,Gut
S_2260.SA13009.AMO12mic.20,0.206704616,-0.029859687,Gut
S_2260.SA13009.CRE12mic.14,0.245499994,0.007719232,Gut
S_2260.SA13009.CRE12mic.1,0.26642828,-0.001943663,Gut
S_2260.SA13009.MUS12mic.8,0.210066452,-0.02091218,Gut
S_2260.SA13009.LMu12mic.19,-0.019813207,0.136259868,Gut
S_2260.SA13009.CRE12mic.16,0.231387659,0.054810789,Gut
S_2260.SA13009.LMu12mic.12,0.252121235,-0.030858177,Gut
S_2260.SA13009.ROB12mic.2,0.194918335,-0.02871565,Gut
S_2260.SA13009.LMu12mic.14,0.176147577,0.006445638,Gut
S_2260.SA13009.Blk12mic.19,0.23395878,0.03007987,Gut
S_2260.SA13009.LMu12mic.9,-0.165672397,-0.013725393,Gut
S_2260.SA13009.LMu12mic.8,0.248261144,-0.006938842,Gut
S_2260.SA13009.MUS12mic.14,0.000857454,0.024715475,Gut
S_2260.SA13009.LMu12mic.20,0.162639592,0.007176399,Gut
S_2260.SA13009.Blk12mic.8,0.236353845,-0.047074979,Gut
S_2260.SA13009.AMO12mic.19,0.23234596,-0.040680825,Gut
S_2260.SA13009.ROB12mic.9,0.190560204,-0.023158742,Gut
S_2260.SA13009.RobS12mic.20,0.127923233,0.019149733,Gut
S_2260.SA13009.SAY12mic.3,0.200917626,-0.026277751,Gut
S_2260.SA13009.LMu12mic.4,0.216289611,-0.032951607,Gut
S_2260.SA13009.AMO12mic.11,0.16223697,-0.029259342,Gut
S_2260.SA13009.BlkS12mic.20,0.150849925,0.052272828,Gut
S_2260.SA13009.SAY12mic.19,0.221541182,0.009975469,Gut
S_2260.SA13009.Ced12mic.4,0.020179365,0.048019122,Gut
S_2260.SA13009.CRE12mic.10,0.1596616,-0.002031621,Gut
S_2260.SA13009.MUS12mic.11,0.224641056,-0.027073229,Gut
S_2260.SA13009.AMO12mic.8,0.205354296,-0.024288758,Gut
S_2260.SA13009.MUS12mic.9,0.188873198,-0.029598717,Gut
S_2260.SA13009.SAY12mic.13,0.189681103,-0.023646368,Gut
S_2260.SA13009.RobS12mic.4,0.195323363,0.061782073,Gut
S_2260.SA13009.CRE12mic.20,0.21462206,-0.019362886,Gut
S_2260.SA13009.BlkS12mic.12,0.209996806,-0.011232851,Gut
S_2260.SA13009.RobS12mic.8,0.140887135,-0.004628598,Gut
S_2260.SA13009.MUS12mic.5,0.197434117,-0.031715817,Gut
S_2260.SA13009.AMO12mic.6,0.227059204,-0.045109012,Gut
S_2260.SA13009.Blk12mic.15,0.243513844,-0.037717823,Gut
S_2260.SA13009.AMO12mic.21,0.18869564,-0.024114969,Gut
S_2260.SA13009.Ced12mic.11,0.228348815,-0.025420147,Gut
S_2260.SA13009.AMO12mic.4,0.13255878,-0.035761658,Gut
S_2260.SA13009.AMO12mic.2,0.203323722,-0.021102145,Gut
S_2260.SA13009.ROB12mic.4,0.237275821,-0.025339665,Gut
S_2260.SA13009.MUS12mic.6,0.241144429,-0.036585591,Gut
S_2260.SA13009.SAY12mic.17,0.177429026,0.001269151,Gut
S_2260.SA13009.Blk12mic.5,0.235296282,-0.022153229,Gut
S_2260.SA13009.ROB12mic.10,-0.176620849,-0.044599233,Gut
S_2260.SA13009.LMu12mic.1,0.153603589,-0.011077967,Gut
S_2260.SA13009.BlkS12mic.18,0.206505636,0.023901885,Gut
S_2260.SA13009.BlkS12mic.1,0.179623313,-0.015827121,Gut
S_2260.SA13009.CRE12mic.19,0.230118306,-0.030735305,Gut
S_2260.SA13009.Blk12mic.7,0.240219217,-0.006866263,Gut
S_2260.SA13009.ROB12mic.20,-0.009853991,-0.009261252,Gut
S_2260.SA13009.MUS12mic.4,0.202881793,-0.024852034,Gut
S_2260.SA13009.CRE12mic.5,0.21835707,-0.029426767,Gut
S_2260.SA13009.Ced12mic.6,0.11554828,0.00759069,Gut
S_2260.SA13009.Blk12mic.20,0.24619601,-0.011804885,Gut
S_2260.SA13009.CRE12mic.15,0.167220754,-0.000435306,Gut
S_2260.SA13009.SAY12mic.16,0.201237556,-0.018727797,Gut
S_2260.SA13009.CRE12mic.2,-0.03884115,0.11356953,Gut
S_2260.SA13009.AMO12mic.12,0.147092641,-0.003604971,Gut
S_2260.SA13009.BlkS12mic.11,0.195502034,0.004640507,Gut
S_2260.SA13009.LMu12mic.6,0.165756382,0.013141743,Gut
S_2260.SA13009.Blk12mic.12,0.127879348,0.009252455,Gut
S_2260.SA13009.SAY12mic.10,-0.055168618,0.11442288,Gut
S_2260.SA13009.SAY12mic.2,0.195885068,-0.018231811,Gut
S_2260.SA13009.CRE12mic.9,0.226904709,0.032690659,Gut
S_2260.SA13009.AMO12mic.13,0.121146683,0.005795243,Gut
S_2260.SA13009.AMO12mic.14,0.221282811,-0.034886438,Gut
S_2260.SA13009.RobS12mic.10,0.123067832,0.005987519,Gut
S_2260.SA13009.Ced12mic.7,0.2157677,-0.032544976,Gut
S_2260.SA13009.Blk12mic.4,0.221721571,0.002108319,Gut
S_2260.SA13009.MUS12mic.2,0.123347755,-0.009594998,Gut
S_2260.SA13009.CRE12mic.7,0.22482779,-0.009447185,Gut
S_2260.SA13009.RobS12mic.12,0.148576544,0.013542675,Gut
S_2260.SA13009.RobS12mic.3,-0.036110186,-0.008134237,Gut
S_2260.SA13009.RobS12mic.11,0.224458586,0.031288538,Gut
S_2260.SA13009.SAY12mic.15,0.093841568,0.080331053,Gut
S_2260.SA13009.CRE12mic.18,0.206724573,0.074454349,Gut
S_2260.SA13009.RobS12mic.7,0.110178442,0.021501154,Gut
S_2260.SA13009.BlkS12mic.19,0.214004267,-0.002310962,Gut
S_2260.SA13009.RobS12mic.15,0.171711417,0.003917846,Gut
S_2260.SA13009.Blk12mic.3,0.15644704,0.010941256,Gut
S_2260.SA13009.Ced12mic.3,0.199729152,0.055153205,Gut
S_2260.SA13009.RobS12mic.9,0.171165729,0.127983118,Gut
S_2260.SA13009.BlkS12mic.10,0.143639631,-0.009361189,Gut
S_2260.SA13009.BlkS12mic.14,0.175857282,-0.03054899,Gut
S_2014.Plate16.67,-0.273103867,-0.021738236,Gut
S_2014.High1.77,-0.298384606,-0.053041203,Gut
S_2014.High1.11,-0.268150735,0.021773196,Gut
S_2014.High1.90,-0.339554696,-0.034837138,Gut
S_2014.High2.68,-0.260172179,-0.015452293,Gut
S_2014.Low1.78,-0.292066862,-0.020924241,Gut
S_2014.Low1.26,-0.290910551,-0.045764661,Gut
S_2014.Low1.14,-0.222733464,-0.072029961,Gut
S_2014.Low2.64,-0.178283405,0.036558328,Gut
S_2014.Low2.51,-0.255616862,-0.001378153,Gut
S_2014.Low2.25,-0.252574401,-0.040719294,Gut
S_2014.Low2.6,-0.221765077,-0.067662971,Gut
S_2014.Low2.40,-0.322127343,-0.030205693,Gut
S_2014.Low2.76,-0.267667562,-0.051087703,Gut
S_2014.Plate10.70,-0.148759812,0.012078901,Gut
S_2014.Plate10.23,-0.283598485,-0.05082022,Gut
S_2014.Plate10.58,-0.334530385,-0.035439824,Gut
S_2014.Plate10.71,-0.233057714,-0.046459911,Gut
S_2014.Plate11.43,-0.234387199,-0.06749554,Gut
S_2014.Plate11.15,-0.153147174,-0.067640529,Gut
S_2014.Plate12.74,-0.309987517,-0.042036178,Gut
S_2014.Plate12.31,-0.312414693,-0.033571548,Gut
S_2014.Plate13.31,-0.337004227,-0.039105238,Gut
S_2014.Plate13.2,-0.318574753,-0.053196775,Gut
S_2014.Plate14.53,-0.264773924,-0.034868369,Gut
S_2014.Plate14.96,-0.268289047,0.017562574,Gut
